0	2000	7	1
1	1995	4	1
2	1996	1	1
3	1996	7	1
4	1996	9	1
5	1997	8	1
6	1997	8	1
7	1997	12	1
8	1997	12	1
9	1997	12	1
10	1997	12	1
11	1997	2	1
12	1997	2	1
13	1997	5	1
14	1997	5	1
15	1997	11	1
16	1997	11	1
17	1997	11	1
18	1997	11	1
19	1997	11	1
20	1997	10	1
21	1997	10	1
22	1998	4	1
23	1998	8	1
24	1998	8	1
25	1998	8	1
26	1998	8	1
27	1998	12	1
28	1998	12	1
29	1998	12	1
30	1998	2	1
31	1998	2	1
32	1998	2	1
33	1998	2	1
34	1998	2	1
35	1998	2	1
36	1998	1	1
37	1998	1	1
38	1998	1	1
39	1998	1	1
40	1998	7	1
41	1998	7	1
42	1998	7	1
43	1998	7	1
44	1998	6	1
45	1998	6	1
46	1998	6	1
47	1998	6	1
48	1998	6	1
49	1998	3	1
50	1998	3	1
51	1998	3	1
52	1998	5	1
53	1998	5	1
54	1998	11	1
55	1998	9	1
56	1999	4	1
57	1999	4	1
58	1999	4	1
59	1999	8	1
60	1999	8	1
61	1999	8	1
62	1999	8	1
63	1999	8	1
64	1999	8	1
65	1999	8	1
66	1999	8	1
67	1999	8	1
68	1999	8	1
69	1999	12	1
70	1999	12	1
71	1999	12	1
72	1999	12	1
73	1999	12	1
74	1999	2	1
75	1999	2	1
76	1999	2	1
77	1999	2	1
78	1999	2	1
79	1999	1	
80	1999	1	1
81	1999	1	1
82	1999	1	1
83	1999	1	1
84	1999	1	1
85	1999	7	1
86	1999	7	1
87	1999	7	1
88	1999	7	1
89	1999	7	1
90	1999	7	1
91	1999	7	1
92	1999	7	1
93	1999	7	1
94	1999	7	1
95	1999	7	1
96	1999	7	1
97	1999	7	1
98	1999	7	1
99	1999	7	1
100	1999	7	1
101	1999	7	1
102	1999	7	1
103	1999	7	1
104	1999	7	1
105	1999	7	1
106	1999	7	1
107	1999	6	1
108	1999	6	1
109	1999	6	1
110	1999	3	1
111	1999	3	1
112	1999	3	1
113	1999	3	1
114	1999	3	1
115	1999	3	1
116	1999	3	1
117	1999	3	1
118	1999	5	1
119	1999	5	1
120	1999	11	1
121	1999	11	1
122	1999	11	1
123	1999	11	1
124	1999	10	1
125	1999	9	1
126	1999	9	1
127	1999	9	1
128	1999	9	1
129	1999	9	1
130	1999	9	1
131	2000	4	1
132	2000	4	1
133	2000	4	1
134	2000	4	1
135	2000	4	1
136	2000	8	1
137	2000	8	1
138	2000	8	1
139	2000	8	1
140	2000	8	1
141	2000	8	1
142	2000	8	1
143	2000	8	1
144	2000	8	1
145	2000	8	1
146	2000	12	1
147	2000	12	1
148	2000	12	1
149	2000	12	1
150	2000	12	1
151	2000	12	1
152	2000	12	1
153	2000	12	1
154	2000	12	1
155	2000	12	1
156	2000	12	1
157	2000	12	1
158	2000	12	1
159	2000	12	1
160	2000	12	1
161	2000	12	1
162	2000	12	1
163	2000	12	1
164	2000	12	1
165	2000	12	1
166	2000	12	1
167	2000	12	1
168	2000	12	1
169	2000	12	1
170	2000	12	1
171	2000	12	1
172	2000	12	1
173	2000	2	1
174	2000	2	1
175	2000	2	1
176	2000	2	1
177	2000	2	1
178	2000	1	1
179	2000	1	1
180	2000	1	1
181	2000	1	1
182	2000	1	1
183	2000	1	1
184	2000	7	1
185	2000	7	1
186	2000	7	1
187	2000	7	1
188	2000	7	1
189	2000	7	1
190	2000	7	1
191	2000	7	1
192	2000	7	1
193	2000	7	1
194	2000	7	1
195	2000	7	1
196	2000	7	1
197	2000	6	1
198	2000	6	1
199	2000	6	1
200	2000	6	1
201	2000	6	1
202	2000	6	1
203	2000	6	1
204	2000	6	1
205	2000	6	1
206	2000	3	1
207	2000	3	1
208	2000	3	1
209	2000	3	1
210	2000	3	1
211	2000	3	1
212	2000	3	1
213	2000	5	1
214	2000	5	1
215	2000	5	1
216	2000	5	1
217	2000	5	1
218	2000	5	1
219	2000	5	1
220	2000	11	1
221	2000	11	1
222	2000	11	1
223	2000	11	1
224	2000	11	1
225	2000	11	1
226	2000	11	1
227	2000	11	1
228	2000	11	1
229	2000	11	1
230	2000	11	1
231	2000	11	1
232	2000	11	1
233	2000	11	1
234	2000	11	1
235	2000	11	1
236	2000	10	1
237	2000	10	1
238	2000	10	1
239	2000	10	1
240	2000	10	1
241	2000	10	1
242	2000	10	1
243	2000	10	1
244	2000	10	1
245	2000	10	1
246	2000	10	1
247	2000	10	1
248	2000	10	1
249	2000	10	1
250	2000	10	1
251	2000	10	1
252	2000	10	1
253	2000	10	1
254	2000	9	1
255	2000	9	1
256	2000	9	1
257	2000	9	1
258	2000	9	1
259	2000	9	1
260	2000	9	1
261	2000	9	1
262	2000	9	1
263	2000	9	1
264	2000	9	1
265	2000	9	1
266	2000	9	1
267	2000	9	1
268	2000	9	1
269	2000	9	1
270	2001	4	1
271	2001	4	1
272	2001	4	1
273	2001	4	1
274	2001	4	1
275	2001	4	1
276	2001	4	1
277	2001	4	1
278	2001	4	1
279	2001	4	1
280	2001	4	1
281	2001	8	1
282	2001	8	1
283	2001	8	1
284	2001	8	1
285	2001	8	1
286	2001	12	1
287	2001	12	1
288	2001	12	1
289	2001	12	1
290	2001	12	1
291	2001	12	1
292	2001	12	1
293	2001	12	1
294	2001	12	1
295	2001	12	1
296	2001	12	1
297	2001	12	1
298	2001	12	1
299	2001	12	1
300	2001	2	1
301	2001	2	1
302	2001	2	1
303	2001	2	1
304	2001	2	1
305	2001	2	1
306	2001	1	1
307	2001	1	1
308	2001	1	1
309	2001	1	1
310	2001	1	1
311	2001	1	1
312	2001	1	1
313	2001	1	1
314	2001	1	1
315	2001	1	1
316	2001	1	1
317	2001	7	1
318	2001	7	1
319	2001	7	1
320	2001	7	1
321	2001	7	1
322	2001	6	1
323	2001	6	1
324	2001	6	1
325	2001	6	1
326	2001	6	1
327	2001	3	1
328	2001	3	1
329	2001	3	1
330	2001	3	1
331	2001	3	1
332	2001	3	1
333	2001	3	1
334	2001	3	1
335	2001	3	1
336	2001	3	1
337	2001	3	1
338	2001	3	1
339	2001	3	1
340	2001	3	1
341	2001	3	1
342	2001	3	1
343	2001	5	1
344	2001	5	1
345	2001	5	1
346	2001	5	1
347	2001	5	1
348	2001	5	1
349	2001	5	1
350	2001	5	1
351	2001	5	1
352	2001	5	1
353	2001	5	1
354	2001	5	1
355	2001	5	1
356	2001	11	1
357	2001	11	1
358	2001	11	1
359	2001	11	1
360	2001	11	1
361	2001	11	1
362	2001	11	1
363	2001	11	1
364	2001	11	1
365	2001	11	1
366	2001	11	1
367	2001	11	1
368	2001	11	1
369	2001	10	1
370	2001	10	1
371	2001	10	1
372	2001	10	1
373	2001	10	1
374	2001	10	1
375	2001	10	1
376	2001	10	1
377	2001	10	1
378	2001	10	1
379	2001	10	1
380	2001	10	1
381	2001	10	1
382	2001	10	1
383	2001	10	1
384	2001	10	1
385	2001	10	1
386	2001	10	1
387	2001	10	1
388	2001	10	1
389	2001	10	1
390	2001	10	1
391	2001	10	1
392	2001	10	1
393	2001	10	1
394	2001	10	1
395	2001	10	1
396	2001	10	1
397	2001	10	1
398	2001	10	1
399	2001	10	1
400	2001	10	1
401	2001	10	1
402	2001	10	1
403	2001	10	1
404	2001	10	1
405	2001	10	1
406	2001	9	1
407	2001	9	1
408	2001	9	1
409	2001	9	1
410	2001	9	1
411	2001	9	1
412	2001	9	1
413	2001	9	1
414	2002	4	1
415	2002	4	1
416	2002	4	1
417	2002	4	1
418	2002	4	1
419	2002	4	1
420	2002	8	1
421	2002	8	1
422	2002	8	1
423	2002	8	1
424	2002	8	1
425	2002	8	1
426	2002	8	1
427	2002	8	1
428	2002	8	1
429	2002	8	1
430	2002	8	1
431	2002	12	1
432	2002	12	1
433	2002	12	1
434	2002	12	1
435	2002	12	1
436	2002	12	1
437	2002	12	1
438	2002	12	1
439	2002	12	1
440	2002	12	1
441	2002	12	1
442	2002	12	1
443	2002	12	1
444	2002	12	1
445	2002	12	1
446	2002	12	1
447	2002	12	1
448	2002	12	1
449	2002	12	1
450	2002	12	1
451	2002	12	1
452	2002	2	1
453	2002	2	1
454	2002	2	1
455	2002	2	1
456	2002	2	1
457	2002	2	1
458	2002	2	1
459	2002	2	1
460	2002	2	1
461	2002	1	1
462	2002	1	1
463	2002	1	1
464	2002	1	1
465	2002	1	1
466	2002	1	1
467	2002	1	1
468	2002	1	1
469	2002	1	1
470	2002	1	1
471	2002	7	1
472	2002	7	1
473	2002	7	1
474	2002	7	1
475	2002	7	1
476	2002	6	1
477	2002	6	1
478	2002	6	1
479	2002	6	1
480	2002	6	1
481	2002	6	1
482	2002	6	1
483	2002	6	1
484	2002	6	1
485	2002	6	1
486	2002	3	1
487	2002	3	1
488	2002	3	1
489	2002	3	1
490	2002	5	1
491	2002	5	1
492	2002	5	1
493	2002	5	1
494	2002	5	1
495	2002	5	1
496	2002	5	1
497	2002	5	1
498	2002	5	1
499	2002	5	1
500	2002	5	1
501	2002	5	1
502	2002	5	1
503	2002	5	1
504	2002	5	1
505	2002	5	1
506	2002	5	1
507	2002	5	1
508	2002	11	1
509	2002	11	1
510	2002	11	1
511	2002	11	1
512	2002	11	1
513	2002	11	1
514	2002	11	1
515	2002	10	1
516	2002	10	1
517	2002	10	1
518	2002	10	1
519	2002	10	1
520	2002	10	1
521	2002	10	1
522	2002	10	1
523	2002	10	1
524	2002	10	1
525	2002	10	1
526	2002	10	1
527	2002	9	1
528	2002	9	1
529	2002	9	1
530	2002	9	1
531	2002	9	1
532	2002	9	1
533	2002	9	1
534	2002	9	1
535	2002	9	1
536	2002	9	1
537	2002	9	1
538	2002	9	1
539	2002	9	1
540	2002	9	1
541	2002	9	1
542	2002	9	1
543	2003	4	1
544	2003	4	1
545	2003	4	1
546	2003	4	1
547	2003	4	1
548	2003	4	1
549	2003	8	1
550	2003	8	1
551	2003	8	1
552	2003	8	1
553	2003	8	1
554	2003	12	1
555	2003	12	1
556	2003	12	1
557	2003	12	1
558	2003	12	1
559	2003	12	1
560	2003	12	1
561	2003	12	1
562	2003	12	1
563	2003	12	1
564	2003	12	1
565	2003	12	1
566	2003	2	1
567	2003	2	1
568	2003	2	1
569	2003	2	1
570	2003	2	1
571	2003	2	1
572	2003	2	1
573	2003	2	1
574	2003	2	1
575	2003	2	1
576	2003	2	1
577	2003	2	1
578	2003	2	1
579	2003	2	1
580	2003	2	1
581	2003	1	1
582	2003	1	1
583	2003	1	1
584	2003	1	1
585	2003	1	1
586	2003	1	1
587	2003	7	1
588	2003	7	1
589	2003	7	1
590	2003	6	1
591	2003	6	1
592	2003	6	1
593	2003	6	1
594	2003	6	1
595	2003	6	1
596	2003	6	1
597	2003	6	1
598	2003	6	1
599	2003	6	1
600	2003	6	1
601	2003	6	1
602	2003	6	1
603	2003	6	1
604	2003	6	1
605	2003	6	1
606	2003	6	1
607	2003	6	1
608	2003	6	1
609	2003	6	1
610	2003	6	1
611	2003	6	1
612	2003	6	1
613	2003	6	1
614	2003	6	1
615	2003	6	1
616	2003	6	1
617	2003	6	1
618	2003	6	1
619	2003	6	1
620	2003	6	1
621	2003	6	1
622	2003	6	1
623	2003	6	1
624	2003	6	1
625	2003	6	1
626	2003	6	1
627	2003	6	1
628	2003	6	1
629	2003	6	1
630	2003	6	1
631	2003	6	1
632	2003	6	1
633	2003	6	1
634	2003	6	1
635	2003	6	1
636	2003	6	1
637	2003	6	1
638	2003	6	1
639	2003	6	1
640	2003	6	1
641	2003	6	1
642	2003	6	1
643	2003	6	1
644	2003	6	1
645	2003	6	1
646	2003	6	1
647	2003	6	1
648	2003	6	1
649	2003	6	1
650	2003	6	1
651	2003	3	1
652	2003	3	1
653	2003	3	1
654	2003	3	1
655	2003	3	1
656	2003	3	1
657	2003	3	1
658	2003	3	1
659	2003	3	1
660	2003	3	1
661	2003	3	1
662	2003	5	1
663	2003	5	1
664	2003	5	1
665	2003	5	1
666	2003	5	1
667	2003	5	1
668	2003	5	1
669	2003	5	1
670	2003	5	1
671	2003	5	1
672	2003	11	1
673	2003	11	1
674	2003	11	1
675	2003	11	1
676	2003	11	1
677	2003	11	1
678	2003	11	1
679	2003	11	1
680	2003	11	1
681	2003	11	1
682	2003	11	1
683	2003	11	1
684	2003	11	1
685	2003	11	1
686	2003	11	1
687	2003	11	1
688	2003	11	1
689	2003	10	1
690	2003	10	1
691	2003	10	1
692	2003	10	1
693	2003	10	1
694	2003	10	1
695	2003	10	1
696	2003	10	1
697	2003	9	1
698	2003	9	1
699	2003	9	1
700	2003	9	1
701	2003	9	1
702	2003	9	1
703	2003	9	1
704	2004	4	1
705	2004	4	1
706	2004	4	1
707	2004	4	1
708	2004	4	1
709	2004	4	1
710	2004	4	1
711	2004	4	1
712	2004	4	1
713	2004	4	1
714	2004	4	1
715	2004	4	1
716	2004	4	1
717	2004	4	1
718	2004	8	1
719	2004	8	1
720	2004	8	1
721	2004	8	1
722	2004	8	1
723	2004	8	1
724	2004	8	1
725	2004	8	1
726	2004	8	1
727	2004	8	1
728	2004	8	1
729	2004	8	1
730	2004	8	1
731	2004	8	1
732	2004	8	1
733	2004	8	1
734	2004	8	1
735	2004	8	1
736	2004	12	1
737	2004	12	1
738	2004	12	1
739	2004	12	1
740	2004	12	1
741	2004	12	1
742	2004	12	1
743	2004	12	1
744	2004	12	1
745	2004	12	1
746	2004	12	1
747	2004	12	1
748	2004	12	1
749	2004	12	1
750	2004	12	1
751	2004	12	1
752	2004	12	1
753	2004	12	1
754	2004	12	1
755	2004	12	1
756	2004	12	1
757	2004	12	1
758	2004	12	1
759	2004	12	1
760	2004	12	1
761	2004	12	1
762	2004	12	1
763	2004	12	1
764	2004	12	1
765	2004	12	1
766	2004	12	1
767	2004	12	1
768	2004	12	1
769	2004	12	1
770	2004	12	1
771	2004	12	1
772	2004	12	1
773	2004	12	1
774	2004	12	1
775	2004	12	1
776	2004	12	1
777	2004	12	1
778	2004	12	1
779	2004	12	1
780	2004	12	1
781	2004	12	1
782	2004	12	1
783	2004	12	1
784	2004	12	1
785	2004	12	1
786	2004	12	1
787	2004	12	1
788	2004	12	1
789	2004	12	1
790	2004	12	1
791	2004	12	1
792	2004	12	1
793	2004	12	1
794	2004	2	1
795	2004	2	1
796	2004	2	1
797	2004	2	1
798	2004	2	1
799	2004	2	1
800	2004	2	1
801	2004	2	1
802	2004	2	1
803	2004	2	1
804	2004	2	1
805	2004	2	1
806	2004	2	1
807	2004	2	1
808	2004	2	1
809	2004	1	1
810	2004	1	1
811	2004	1	1
812	2004	1	1
813	2004	1	1
814	2004	1	1
815	2004	1	1
816	2004	1	1
817	2004	1	1
818	2004	1	1
819	2004	1	1
820	2004	7	1
821	2004	7	1
822	2004	7	1
823	2004	7	1
824	2004	7	1
825	2004	7	1
826	2004	7	1
827	2004	7	1
828	2004	7	1
829	2004	7	1
830	2004	7	1
831	2004	7	1
832	2004	7	1
833	2004	7	1
834	2004	7	1
835	2004	7	1
836	2004	7	1
837	2004	6	1
838	2004	6	1
839	2004	6	1
840	2004	6	1
841	2004	6	1
842	2004	6	1
843	2004	6	1
844	2004	6	1
845	2004	6	1
846	2004	6	1
847	2004	6	1
848	2004	6	1
849	2004	6	1
850	2004	6	1
851	2004	6	1
852	2004	6	1
853	2004	6	1
854	2004	6	1
855	2004	6	1
856	2004	6	1
857	2004	3	1
858	2004	3	1
859	2004	3	1
860	2004	3	1
861	2004	3	1
862	2004	3	1
863	2004	3	1
864	2004	3	1
865	2004	3	1
866	2004	3	1
867	2004	3	1
868	2004	3	1
869	2004	3	1
870	2004	5	1
871	2004	5	1
872	2004	5	1
873	2004	5	1
874	2004	5	1
875	2004	5	1
876	2004	5	1
877	2004	5	1
878	2004	5	1
879	2004	5	1
880	2004	5	1
881	2004	5	1
882	2004	11	1
883	2004	11	1
884	2004	11	1
885	2004	11	1
886	2004	11	1
887	2004	11	1
888	2004	11	1
889	2004	11	1
890	2004	11	1
891	2004	11	1
892	2004	11	1
893	2004	11	1
894	2004	11	1
895	2004	11	1
896	2004	11	1
897	2004	11	1
898	2004	11	1
899	2004	11	1
900	2004	11	1
901	2004	11	1
902	2004	11	1
903	2004	10	1
904	2004	10	1
905	2004	10	1
906	2004	10	1
907	2004	10	1
908	2004	10	1
909	2004	10	1
910	2004	10	1
911	2004	10	1
912	2004	10	1
913	2004	10	1
914	2004	9	1
915	2004	9	1
916	2004	9	1
917	2004	9	1
918	2004	9	1
919	2004	9	1
920	2004	9	1
921	2004	9	1
922	2004	9	1
923	2004	9	1
924	2004	9	1
925	2005	4	1
926	2005	4	1
927	2005	4	1
928	2005	4	1
929	2005	4	1
930	2005	4	1
931	2005	4	1
932	2005	4	1
933	2005	4	1
934	2005	4	1
935	2005	4	1
936	2005	4	1
937	2005	4	1
938	2005	4	1
939	2005	4	1
940	2005	8	1
941	2005	8	1
942	2005	8	1
943	2005	8	1
944	2005	8	1
945	2005	8	1
946	2005	8	1
947	2005	8	1
948	2005	8	1
949	2005	8	1
950	2005	8	1
951	2005	8	1
952	2005	8	1
953	2005	8	1
954	2005	8	1
955	2005	8	1
956	2005	8	1
957	2005	8	1
958	2005	8	1
959	2005	8	1
960	2005	8	1
961	2005	8	1
962	2005	8	1
963	2005	8	1
964	2005	8	1
965	2005	8	1
966	2005	8	1
967	2005	8	1
968	2005	8	1
969	2005	12	1
970	2005	12	1
971	2005	12	1
972	2005	12	1
973	2005	12	1
974	2005	2	1
975	2005	2	1
976	2005	2	1
977	2005	2	1
978	2005	2	1
979	2005	2	1
980	2005	2	1
981	2005	2	1
982	2005	2	1
983	2005	2	1
984	2005	1	1
985	2005	1	1
986	2005	1	1
987	2005	1	1
988	2005	1	1
989	2005	1	1
990	2005	1	1
991	2005	1	1
992	2005	1	1
993	2005	1	1
994	2005	1	1
995	2005	1	1
996	2005	1	1
997	2005	1	1
998	2005	1	1
999	2005	1	1
1000	2005	1	1
1001	2005	1	1
1002	2005	7	1
1003	2005	7	1
1004	2005	7	1
1005	2005	7	1
1006	2005	7	1
1007	2005	7	1
1008	2005	7	1
1009	2005	6	1
1010	2005	6	1
1011	2005	6	1
1012	2005	6	1
1013	2005	6	1
1014	2005	6	1
1015	2005	6	1
1016	2005	6	1
1017	2005	6	1
1018	2005	6	1
1019	2005	6	1
1020	2005	3	1
1021	2005	3	1
1022	2005	3	1
1023	2005	3	1
1024	2005	3	1
1025	2005	3	1
1026	2005	3	1
1027	2005	3	1
1028	2005	3	1
1029	2005	3	1
1030	2005	3	1
1031	2005	3	1
1032	2005	3	1
1033	2005	3	1
1034	2005	3	1
1035	2005	3	1
1036	2005	3	1
1037	2005	3	1
1038	2005	3	1
1039	2005	3	1
1040	2005	3	1
1041	2005	3	1
1042	2005	3	1
1043	2005	3	1
1044	2005	3	1
1045	2005	3	1
1046	2005	3	1
1047	2005	5	1
1048	2005	5	1
1049	2005	5	1
1050	2005	5	1
1051	2005	5	1
1052	2005	5	1
1053	2005	5	1
1054	2005	5	1
1055	2005	5	1
1056	2005	5	1
1057	2005	5	1
1058	2005	5	1
1059	2005	5	1
1060	2005	5	1
1061	2005	5	1
1062	2005	5	1
1063	2005	11	1
1064	2005	11	1
1065	2005	11	1
1066	2005	11	1
1067	2005	11	1
1068	2005	11	1
1069	2005	11	1
1070	2005	10	1
1071	2005	10	1
1072	2005	10	1
1073	2005	10	1
1074	2005	10	1
1075	2005	10	1
1076	2005	10	1
1077	2005	10	1
1078	2005	10	1
1079	2005	10	1
1080	2005	9	1
1081	2005	9	1
1082	2005	9	1
1083	2005	9	1
1084	2005	9	1
1085	2005	9	1
1086	2005	9	1
1087	2005	9	1
1088	2005	9	1
1089	2005	9	1
1090	2005	9	1
1091	2005	9	1
1092	2005	9	1
1093	2005	9	1
1094	2005	9	1
1095	2005	9	1
1096	2005	9	1
1097	2005	9	1
1098	2005	9	1
1099	2005	9	1
1100	2005	9	1
1101	2006	4	1
1102	2006	4	1
1103	2006	4	1
1104	2006	4	1
1105	2006	4	1
1106	2006	4	1
1107	2006	4	1
1108	2006	4	1
1109	2006	8	1
1110	2006	8	1
1111	2006	8	1
1112	2006	8	1
1113	2006	8	1
1114	2006	8	1
1115	2006	8	1
1116	2006	8	1
1117	2006	8	1
1118	2006	8	1
1119	2006	8	1
1120	2006	8	1
1121	2006	12	1
1122	2006	12	1
1123	2006	12	1
1124	2006	12	1
1125	2006	12	1
1126	2006	12	1
1127	2006	12	1
1128	2006	12	1
1129	2006	2	1
1130	2006	2	1
1131	2006	2	1
1132	2006	2	1
1133	2006	2	1
1134	2006	2	1
1135	2006	2	1
1136	2006	2	1
1137	2006	2	1
1138	2006	2	1
1139	2006	2	1
1140	2006	2	1
1141	2006	2	1
1142	2006	2	1
1143	2006	2	1
1144	2006	1	1
1145	2006	1	1
1146	2006	1	1
1147	2006	1	1
1148	2006	1	1
1149	2006	1	1
1150	2006	1	1
1151	2006	1	1
1152	2006	1	1
1153	2006	1	1
1154	2006	1	1
